id	created_at	favourite_count	retweet_count	length
839084268991229952	1488888253	91021	22643	137
838960097674002432	1488858649	97650	19133	140
838959869772328960	1488858594	85632	16005	128
838899465390018560	1488844193	106662	24881	126
838862312685637640	1488835335	114704	24329	138
838861512999649286	1488835144	69411	12707	103
838441522546769923	1488735011	169186	30363	101
838353481526312961	1488714020	123956	36693	134
838351476401520640	1488713542	94377	24210	136
838016045222854656	1488633569	104352	22788	140
837996746236182529	1488628968	159403	52362	135
837994257566863360	1488628374	129228	36927	140
837993273679560704	1488628140	122996	38009	140
837991759045079040	1488627779	118695	36988	129
837989835818287106	1488627320	143943	53616	133
837987684660412416	1488626807	86300	24127	138
837787963027144706	1488579190	120828	36711	49
837770149767827456	1488574943	119239	39455	138
837766616603586560	1488574101	81612	16332	140
837722869106880517	1488563670	146976	54067	136
837704599704375296	1488559315	52894	10065	76
837638488656920576	1488543552	134201	27423	72
837633820417482754	1488542439	65344	13717	131
837492425283219458	1488508728	91070	17868	95
837491607171629057	1488508533	107468	22910	140
837489578193846278	1488508049	88229	17244	139
837488402438176769	1488507769	100083	19584	140
837256338203881472	1488452441	172793	36759	136
836933725602656256	1488375524	180697	26900	10
836753422271582208	1488332536	62576	10050	47
836750538943377408	1488331849	53885	7313	88
836406328369242113	1488249783	81455	10915	59
836332166728527872	1488232101	69129	14485	114
836261209540288513	1488215183	88056	15232	140
835946001873657858	1488140032	104117	15549	93
835916511944523777	1488133001	110912	24323	137
835817351178301440	1488109359	107134	21494	139
835814988686233601	1488108796	85293	18892	138
835610917568200705	1488060142	127810	28270	138
835608648625836032	1488059601	121483	23509	137
835553050530099200	1488046345	44825	9958	80
835481237879926784	1488029224	102206	19591	142
835479283699224576	1488028758	197991	61598	138
835465719970217984	1488025524	155756	34138	132
835325771858251776	1487992158	106484	25922	140
835173525522624512	1487955859	89569	20018	76
835124485632180224	1487944167	70252	8801	14
835106143462703104	1487939794	98699	21452	140
835104946034991106	1487939509	79443	18106	139
834917440450609152	1487894804	57053	8182	99
834916167177371648	1487894500	106247	22847	119
834899071982841856	1487890425	55219	10454	81
834384982495940613	1487767856	114713	16039	140
834377364947816448	1487766040	77830	11977	137
834181712783560705	1487719393	115823	25722	136
834142323881684993	1487710002	104886	23377	74
833838311315763200	1487637520	92512	15849	131
833783438922629125	1487624437	104429	15565	59
833686030679207936	1487601213	238625	47951	48
833681539997253636	1487600142	138244	34426	139
833435244451753984	1487541421	109866	25860	140
832950628750127106	1487425880	97571	15043	135
832945737625387008	1487424713	182905	38605	140
832742165436579840	1487376178	97247	13963	66
832730328108134402	1487373356	118150	21455	140
832708293516632065	1487368102	159550	52362	123
832614137586933760	1487345654	55465	9804	79
832579442790772736	1487337382	68362	10830	108
832555987299082242	1487331790	148263	26019	138
832554772318322688	1487331500	97411	14177	106
832533430168608768	1487326412	101226	17067	132
832375230274400256	1487288694	91995	18509	73
832238070460186625	1487255992	119012	26763	140
832230758299340800	1487254249	97256	19598	135
832198588201594880	1487246579	123885	24922	80
832197515248275456	1487246323	88133	17073	139
832191485701451777	1487244886	125576	23335	137
832016501657968640	1487203166	108449	53451	144
831979921555742732	1487194445	57624	14423	81
831952535544070145	1487187916	70756	17655	133
831945670324060164	1487186279	73258	14068	148
831904516316479489	1487176467	64934	10583	115
831853862281699331	1487164390	126160	31449	123
831846101179314177	1487162540	98839	24993	89
831842652085686273	1487161717	76242	16138	144
831840306161123328	1487161158	78739	20853	144
831837514226921472	1487160492	115630	27124	127
831830548565852160	1487158832	102456	25465	143
831636777110757377	1487112633	86309	17672	143
831621079747723264	1487108890	45249	8406	109
831599387906301952	1487103719	57962	11243	136
831510532318429184	1487082534	109320	26255	140
831344902990655489	1487043045	89414	16068	140
831336432073658368	1487041025	62885	10803	118
831214091993751552	1487011857	84011	15262	146
831185943482793986	1487005146	83442	13285	81
831169341358014475	1487001188	73192	11658	139
830904083519242241	1486937945	138863	25192	136
830804130692268032	1486914115	101245	15982	111
830769247185952772	1486905798	80638	15115	140
830764596235485188	1486904689	81210	12954	87
830751875578355713	1486901656	110759	24562	139
830747067379232769	1486900510	78963	22257	144
830741932099960834	1486899285	145855	29002	139
830643095150657536	1486875721	60978	14429	94
830618234726543360	1486869793	0	4762	109
830558065715998726	1486855448	95928	13662	140
830555911559249926	1486854934	82601	13120	133
830552079240409089	1486854021	204294	28053	140
830483672096768001	1486837711	90661	16631	125
830409522397184000	1486820033	118147	16622	136
830407172747988992	1486819472	82274	12738	132
830405706255912960	1486819123	75649	13843	137
830389130311921667	1486815171	99288	22789	140
830195857530183684	1486769091	156934	39382	109
830047626414477312	1486733750	104970	23399	140
830042498806460417	1486732527	87629	17337	127
829836231802515457	1486683349	233192	66283	57
829721019720015872	1486655881	69850	10648	129
829689436279603206	1486648351	89644	14722	137
829684271812067328	1486647119	66674	11652	140
829682794951475200	1486646767	84202	15612	139
829681034564341760	1486646348	72323	14731	140
829660612452036608	1486641479	83052	19132	140
829496507841789952	1486602353	160602	32101	86
829451566000242688	1486591638	86272	17395	84
829446266111287305	1486590374	81386	21580	138
829414457126313986	1486582791	120750	30102	86
829410107406614534	1486581753	96110	21760	130
829384587482656768	1486575669	86955	17286	140
829357626798530561	1486569241	62872	18816	81
829356871848951809	1486569061	140176	26819	138
829349943613734912	1486567409	88703	16010	141
829315036329963521	1486559087	73689	10665	140
829299566344359936	1486555398	113070	22016	139
829133645055135750	1486515840	154495	35949	140
829003091735359488	1486484713	106569	18205	148
828939235499638784	1486469489	185080	49809	140
828797801630937089	1486435768	143058	32036	139
828793887275761665	1486434835	90156	16208	133
828748574255091714	1486424032	52631	7979	118
828642511698669569	1486398744	94778	19022	142
828575949268606977	1486382875	123040	23684	138
828574430800539648	1486382513	158992	35773	140
828447350200926212	1486352214	263098	71593	106
828375073006444544	1486334982	182183	35943	68
828343072840900610	1486327353	144554	28130	137
828342202174668800	1486327145	135759	28691	138
828042506851934209	1486255692	127198	27698	138
828039143318024194	1486254890	69675	11243	86
828024835670413312	1486251479	95762	17636	137
827996357252243456	1486244689	134521	29056	126
827981079042805761	1486241047	146248	32844	140
827885966509604865	1486218370	251481	64781	25
827874208021639168	1486215567	100866	17230	139
827867311054974976	1486213922	156527	33096	137
827865957750161408	1486213599	137473	27886	142
827864176043376640	1486213175	172495	37482	147
827715246135574530	1486177667	152228	26715	140
827655062835052544	1486163318	201866	44273	39
827499871011819520	1486126318	161019	40916	140
827483841589891073	1486122496	169229	42022	137
827482059438432260	1486122071	123849	19059	135
827480386120929280	1486121672	146600	32280	140
827478751931924480	1486121282	168190	63400	97
827477947154063361	1486121091	115030	23062	136
827207267632164868	1486056556	123476	25816	71
827119326880813056	1486035589	95730	23886	140
827118012784373760	1486035276	117349	39358	140
827115768202534913	1486034740	121917	16518	138
827113926517194757	1486034301	113196	15690	100
827112633224544256	1486033993	214197	63234	136
827002559122567168	1486007749	149224	36846	140
826990079738540033	1486004774	91902	20622	132
826774668245946368	1485953416	248259	59708	140
826637556787838976	1485920726	247237	33757	136
826596187453153281	1485910863	52333	6551	58
826588658304217088	1485909068	101398	16158	62
826391334248407040	1485862022	176334	38305	140
826390034693623809	1485861712	149691	30618	140
826229971584708608	1485823550	125176	27529	137
826175120238604288	1485810472	174123	34104	140
826073437735100418	1485786229	160560	32158	117
826063267760046080	1485783805	125018	24626	140
826060143825666051	1485783060	168856	34958	137
826044059647107073	1485779225	170402	34520	140
826042483155013632	1485778849	131706	23693	137
826041397232943104	1485778590	129554	30794	138
825850987348914184	1485733193	66565	10987	74
825848204633731074	1485732530	67884	16654	94
825823217025691648	1485726572	166935	41706	138
825822320128303110	1485726358	105447	23466	144
825721153142521858	1485702238	220023	58528	107
825692045532618753	1485695298	214853	49605	139
825690087857995776	1485694832	109926	21975	140
825368580325773312	1485618178	167537	32182	113
825331665509691393	1485609377	103594	15807	140
825329757646618624	1485608922	78022	13507	136
825328817833123840	1485608698	107377	20455	140
825127844066054144	1485560782	146929	28620	113
825101272982355968	1485554447	110022	18790	57
825075972659613696	1485548415	56877	10598	77
825018149397463040	1485534629	87153	15843	111
825017279209410561	1485534422	182051	44643	87
824970003153842176	1485523150	158083	30146	138
824968416486387713	1485522772	87095	17106	136
824767281146245120	1485474817	110638	24526	88
824765229527605248	1485474328	72356	10540	74
824698743630995457	1485458477	71341	11246	140
824616644370714627	1485438903	113631	27737	140
824615820391305216	1485438706	105016	25530	140
824573698774601729	1485428664	126434	27638	140
824448880993509376	1485398905	52899	6452	60
824448156935081984	1485398732	44155	6385	139
824440456813707265	1485396896	149972	28831	114
824407390674157568	1485389013	108061	22794	136
824377804590563339	1485381959	74784	12309	140
824229586091307008	1485346621	130039	21392	74
824228768227217408	1485346426	105394	18660	134
824227824903090176	1485346201	127673	25811	140
824083821889015809	1485311868	190552	52926	95
824080766288228352	1485311140	205800	55176	139
824078417213747200	1485310579	160105	31643	140
824055927200423936	1485305217	99505	18490	123
823950814163140609	1485280157	129890	25365	140
823939422743830528	1485277441	98108	16143	128
823937936056008704	1485277086	107789	20696	122
823850781946343427	1485256307	152651	23433	137
823495059010109440	1485171496	175337	26439	139
823174199036542980	1485094997	393660	89031	137
823151124815507460	1485089496	214453	39492	138
823150055418920960	1485089241	209946	44935	140
823146987117772800	1485088509	125844	16693	137
822955565949272065	1485042871	0	27650	140
822774162011910144	1484999621	175217	23061	135
822669114237943808	1484974575	286147	51754	130
822507434396753921	1484936028	90575	16289	44
822504142178500608	1484935243	85161	13896	117
822503558369181697	1484935104	57941	9019	53
822502887477673984	1484934944	158761	37529	93
822502601304526848	1484934876	171101	36860	127
822502450007515137	1484934840	145705	34419	127
822502270503972872	1484934797	215535	59820	99
822502135233384448	1484934765	178233	42483	118
822501939267141634	1484934718	89708	18089	92
822501803615014918	1484934685	108046	19825	136
822421390125043713	1484915513	264695	69369	112
822298747421986828	1484886273	111154	20516	91
822242449053614081	1484872851	163729	33769	140
822177206633955328	1484857296	65133	12144	101
822176438627536897	1484857112	64355	8282	60
822175285151928320	1484856837	55560	8775	52
822066653953458177	1484830938	157462	38246	86
822066132307808256	1484830813	147812	25296	140
822064153426857984	1484830342	123277	27475	140
821930600290521089	1484798500	80845	16167	133
821898525432811520	1484790853	63811	10002	111
821844875268255744	1484778062	133904	20897	121
821772494864580614	1484760805	105625	20737	136
821719763214880769	1484748233	64740	11247	136
821705440178348033	1484744818	56215	10502	108
821703902940827648	1484744451	57152	11849	135
821699672687448064	1484743443	56741	11376	139
821697182235496450	1484742849	47229	10062	144
821686928680583169	1484740404	36852	5599	66
821446536278274050	1484683090	0	8972	140
821441044097224704	1484681781	0	6785	140
821415698278875137	1484675738	102236	21240	90
821410947864653825	1484674605	41937	11302	68
821369651968012288	1484664759	62886	13799	140
821368088935432196	1484664387	65574	16030	139
821365569366671360	1484663786	55178	10299	139
821364027506966532	1484663419	57979	10919	140
821344302651555840	1484658716	104661	24128	139
821342600322043905	1484658310	118632	24646	138
821177307708661761	1484618901	46009	8122	95
821172595869577220	1484617778	56902	11371	138
821170750983995392	1484617338	60046	12440	136
820992721120854016	1484574892	158769	37292	135
820789938887294977	1484526545	57641	13844	138
820786730257285120	1484525780	44325	11323	140
820764134857969666	1484520393	83064	18563	140
820725491812487170	1484511180	69053	15129	144
820723387995717632	1484510678	68398	15917	140
820707210565132288	1484506821	125592	29118	140
820632299037409280	1484488961	76837	15034	136
820631495660408835	1484488769	77677	15946	140
820450166331346944	1484445537	119000	24765	104
820425770925338624	1484439721	93579	21806	136
820257714362314753	1484399653	66992	18795	79
820255947956383744	1484399232	75404	16379	133
820251730407473153	1484398226	86279	20766	140
819962894616064001	1484329362	107526	20911	138
819869953692155904	1484307204	127153	29555	49
819868066364461058	1484306754	65878	13255	139
819867246352801792	1484306558	56845	12570	134
819865802849587200	1484306214	52948	12097	138
819864373988573184	1484305873	53397	12343	140
819863039902097408	1484305555	71034	17065	140
819858926455967744	1484304574	79448	16425	136
819600124133474307	1484242871	84365	19048	94
819550083742109696	1484230941	124940	34663	139
819541997325316096	1484229013	90992	21206	140
819520238446411777	1484223825	70251	16934	138
819399723924803585	1484195092	51227	9292	139
819393877174087682	1484193698	115159	27549	140
819164172781060096	1484138932	106655	31753	140
819162968592183298	1484138645	112838	28181	138
819159806489591809	1484137891	84538	23864	114
819155311793700865	1484136820	64890	17367	138
819000924207251456	1484100011	44178	14823	83
818994757569564673	1484098541	0	11031	94
818990655418617856	1484097563	91902	28723	41
818948254943604736	1484087453	42639	10399	107
818922995980845056	1484081431	48736	11669	76
818841421364989952	1484061982	41214	11037	86
818643528905621504	1484014801	91519	22963	144
818586286034485250	1484001153	121570	24636	68
818461467766824961	1483971394	107713	23068	143
818460862675558400	1483971250	99137	23001	140
818422930157830144	1483962206	67725	15799	137
818421066859167746	1483961762	82541	21044	136
818419002548568064	1483961270	120989	36922	140
818416446527172608	1483960660	37007	7228	134
818307689323368448	1483934731	76208	18874	137
818169485169410048	1483901780	72770	20415	138
818139647687753733	1483894666	0	6637	140
818136714396975104	1483893967	57114	17809	140
818134981344165888	1483893554	34480	7966	135
818134360712953858	1483893406	28227	5395	91
817915516018892805	1483841229	83678	16987	139
817882028272128001	1483833245	64098	12068	144
817753083707015168	1483802502	68581	16025	122
817750330196819968	1483801846	76753	18359	140
817748207694467072	1483801340	98913	28927	140
817703208567078913	1483790611	82430	19485	138
817701436096126977	1483790189	67615	18011	139
817579925771341825	1483761218	66480	16298	137
817522928862502913	1483747629	47419	7706	50
817453219613917185	1483731009	94487	21912	116
817413321058029568	1483721497	90836	25679	135
817374875962769408	1483712331	34326	6405	144
817350726800306177	1483706573	40168	8702	144
817348644647108609	1483706077	38213	9215	137
817341196251070464	1483704301	65049	14220	132
817336355193753600	1483703147	40791	8194	140
817334794958807042	1483702775	50472	10445	138
817329823374831617	1483701589	64605	18875	139
817168818539757568	1483663203	69718	20529	132
817166353266262016	1483662615	55997	18514	138
817164923843280896	1483662274	66790	20337	133
817071792711942145	1483640070	105892	31648	139
817004210529116160	1483623957	66697	15179	136
816999062562107392	1483622730	60754	16170	140
816979231217483776	1483618002	77058	16386	148
816977937731878912	1483617693	50754	12154	140
816977032433270784	1483617477	52261	12989	140
816718880731234304	1483555929	78105	16919	140
816652088662958082	1483540005	53143	13467	137
816645831659061248	1483538513	45601	11127	140
816644321768312832	1483538153	45340	11028	138
816638194468999169	1483536692	45605	10609	132
816637064708030464	1483536423	41761	10145	138
816635078067490816	1483535949	85079	19278	140
816632793862176769	1483535405	41171	14646	139
816620855958601730	1483532558	59758	17876	134
816452807024840704	1483492492	78389	23143	140
816433590892429312	1483487911	56672	14541	83
816354639859871745	1483469087	52164	13901	82
816333480409833472	1483464043	81456	20433	137
816328314759606272	1483462811	53819	12638	144
816324295781740544	1483461853	51901	15369	107
816300003442495488	1483456061	42017	9419	139
816298944456232960	1483455809	42271	10740	132
816265668958031872	1483447875	52438	12467	133
816264484629184513	1483447593	57748	14321	138
816260343391514624	1483446605	71794	18626	140
816068355555815424	1483400832	63239	17311	144
816057920223846400	1483398344	90738	26429	140
815992069412057088	1483382644	61540	13287	125
815990335318982656	1483382230	46422	8971	140
815989154555297792	1483381949	13580	3906	144
815973752785793024	1483378277	62175	17207	139
815930688889352192	1483368010	122071	28835	71
815449933453127681	1483253389	0	13537	139
815449868739211265	1483253373	0	6781	107
815433444591304704	1483249457	0	6882	144
815433217595547648	1483249403	0	7063	140
815432169464197121	1483249153	0	5507	146
815422340540547073	1483246810	124364	32242	148
815271067749060609	1483210744	0	9300	76
815270850916208644	1483210692	53779	9300	55
815185071317676033	1483190241	340115	135809	137
814958820980039681	1483136298	81103	22485	121
814920722208296960	1483127215	24364	7185	121
814919370711461890	1483126893	93484	33282	68
814484710025994241	1483023261	43913	11001	71
814231064847728640	1482962788	50040	13541	61
814114980983427073	1482935111	113994	33485	140
814113616110751744	1482934786	103388	29346	140
814110460761018368	1482934033	113907	30803	140
813945096269860866	1482894607	75721	18541	139
813865160163098628	1482875549	96468	22534	140
813581917215977473	1482808019	65212	14908	136
813578484572450816	1482807200	69235	16993	137
813527932165558273	1482795148	124019	29056	137
813500123053490176	1482788518	75082	21495	138
813498739923054593	1482788188	88075	21513	136
813079058896535552	1482688128	205635	48232	73
813003030186622976	1482670001	146727	40887	39
812775995837218816	1482615872	81653	21313	39
812773204561379330	1482615207	80745	19245	140
812764662500622336	1482613170	60542	16159	139
812450976670121985	1482538382	108479	30555	134
812408189492797442	1482528180	63134	17347	140
812406855469252608	1482527862	49373	18141	140
812390964740427776	1482524074	94855	32581	57
812266152684650496	1482494316	62273	14173	140
812264762981675008	1482493985	52208	15107	140
812115501791006720	1482458398	115846	30355	140
812061677160202240	1482445565	60422	14527	140
811977223326625792	1482425430	70371	20643	140
811975049431416832	1482424912	71359	18806	135
811928543366148096	1482413824	34466	10109	137
811778176120668160	1482377973	63562	12747	138
811564284706689024	1482326978	79554	19745	136
811562990285848576	1482326669	52284	11685	140
811560662853939200	1482326114	66194	15593	143
811307169043849216	1482265677	66068	15218	140
811196778779463684	1482239358	40788	8684	140
811195441710764032	1482239039	76233	18144	140
811041034323054592	1482202225	71620	14987	133
811039925571354624	1482201961	48292	10232	138
811021135483699201	1482197481	0	8918	71
810996052241293312	1482191501	216282	57159	140
810988379051610112	1482189671	109707	37762	140
810604216771284992	1482098080	130510	35268	144
810288321880555520	1482022765	63168	17416	85
810276411177107456	1482019925	53186	12673	137
810232514749075456	1482009459	0	3682	140
810121703288410112	1481983040	58629	18799	137
810112407309844480	1481980823	38844	8025	140
810109131537481728	1481980042	33967	6937	138
810108542921408512	1481979902	34844	6269	139
809969373754654721	1481946721	41933	10818	138
809803893920165892	1481907268	26869	6919	140
809790978332786689	1481904189	68255	17648	137
809717035353722880	1481886559	105214	32308	136
809571983428120577	1481851976	36867	8703	136
809525257371578369	1481840836	21504	5452	118
809403760099422208	1481811869	119668	39253	137
809389774066814976	1481808534	58610	13364	127
809384826193276928	1481807354	55018	10393	98
809383989018497024	1481807155	35965	8661	138
809097603010981888	1481738875	55913	13687	106
808881429715316737	1481687335	41267	9460	135
808837073423794176	1481676760	0	3553	144
808787048144453632	1481664833	22567	6126	120
808653723639697408	1481633046	56916	14198	135
808642018612310016	1481630255	75061	17666	110
808638507161882624	1481629418	74368	22369	140
808532286664822784	1481604093	45172	10193	134
808529888630239232	1481603521	41431	9422	135
808528428123254785	1481603173	54054	11750	140
808469755749339136	1481589185	61011	16076	81
808456602076545025	1481586048	101266	28453	135
808437742904418304	1481581552	26052	7622	136
808301935728230404	1481549173	58006	15842	140
808300706914594816	1481548880	57815	15318	138
808299841147248640	1481548674	104161	33017	137
808114703922843649	1481504534	69253	19306	140
808107215492091904	1481502748	26809	5256	52
807970490635743237	1481470150	50613	11963	144
807945982633709570	1481464307	49383	9614	131
807935995316408322	1481461926	76804	12715	140
807932020236124160	1481460978	29115	5488	100
807663539116802048	1481396968	0	5747	140
807663477322027008	1481396953	26752	7059	75
807656426374103041	1481395272	0	6451	144
807589280071684096	1481379263	30191	11965	80
807588632877998081	1481379109	72138	24308	135
807565127021109252	1481373504	103292	18045	125
807547249681166336	1481369242	47928	10929	141
807545243608420352	1481368764	29027	6973	135
807427326522884096	1481340650	36979	8909	138
807347429062443009	1481321601	35252	8841	144
807309464705630208	1481312550	22197	5229	135
807057700857188355	1481252524	39299	9167	57
806999846674698240	1481238731	19813	5782	137
806995622117122048	1481237724	21078	3969	126
806970576359325696	1481231752	92387	19579	140
806678853305384960	1481162200	55240	13689	140
806660011904614408	1481157708	47931	12467	138
806583438748815361	1481139452	26371	6179	136
806568460620857349	1481135880	74791	17997	140
806473064703725568	1481113136	31047	5208	55
806340792247795715	1481081600	35073	7484	124
806246271405162500	1481059065	68000	13796	140
806214236053667842	1481051427	46671	12726	69
806214078465245185	1481051389	85876	27708	111
806177746397306883	1481042727	25853	6373	132
806134244384899072	1481032355	137485	41624	137
805911307270713348	1480979203	25975	7948	140
805804034309427200	1480953627	136504	37387	142
805772007220645888	1480945991	104032	26433	140
805539770864693253	1480890622	49955	14007	137
805538149157969924	1480890235	64976	19996	140
805528947190616065	1480888041	30243	6334	136
805486509914779649	1480877923	91810	24585	137
805387038048612356	1480854207	55944	14393	57
805386422807105536	1480854061	40555	10010	140
805382541343653888	1480853135	38896	9364	136
805380553008680961	1480852661	46559	11906	131
805378393537658880	1480852146	44542	11618	140
805376548882776064	1480851707	51430	13281	139
805278955150471168	1480828438	111370	27017	140
805127720749383680	1480792381	37967	8987	139
805126876779913216	1480792180	37621	9544	116
805088569765359616	1480783047	36653	9026	140
804884532671430658	1480734401	62203	17016	139
804863098138005504	1480729290	118502	37365	126
804848711599882240	1480725860	107397	23978	104
804516764562374656	1480646718	70000	16859	133
804458095569158144	1480632730	30153	5413	106
804333771021570048	1480603089	55403	9561	116
804333718999539712	1480603077	63667	11737	128
804170300908781570	1480564115	65432	12283	129
804052438546317312	1480536014	50411	14297	75
804050182170116096	1480535476	0	7214	144
803997374016167936	1480522886	25228	6946	144
803982850081099776	1480519423	29517	7824	139
803931490514075648	1480507178	74930	17004	138
803930240661811200	1480506880	49174	10917	140
803927774784344064	1480506292	43732	10331	140
803926488579973120	1480505985	43607	10951	140
803921522784092160	1480504801	103912	33158	140
803808454620094465	1480477844	81289	18231	140
803805823503925250	1480477216	68136	15202	140
803744769566339072	1480462660	26786	6452	128
803704881278230528	1480453150	23638	6535	140
803701545426681856	1480452355	0	5709	140
803692055897788424	1480450092	103925	27647	106
803567993036754944	1480420513	210340	72806	138
803562827776720896	1480419282	70496	18418	140
803558077144399873	1480418149	94809	20972	138
803434300846862336	1480388639	88202	24329	140
803423503978532864	1480386064	32266	8927	135
803423203620245504	1480385993	31283	7509	140
803422200594309120	1480385754	29964	7436	134
803421742815412224	1480385644	28878	7691	139
803343150907617284	1480366907	66663	13448	51
803237535178772481	1480341726	81405	23878	138
803033642545115140	1480293114	98084	30273	133
802975667197386752	1480279292	46604	10487	134
802973848022847489	1480278858	46486	11232	140
802972944532209664	1480278643	157788	51839	140
802866941820071937	1480253370	71942	16652	140
802865382490968064	1480252998	48278	12281	137
802864075822788608	1480252686	37705	9274	140
802861553905238017	1480252085	36614	8797	140
802859802749784064	1480251668	39595	9669	140
802858273284255744	1480251303	42567	10929	140
802849330176659456	1480249171	93564	25769	140
802723588759375873	1480219192	96863	30368	138
802671162383802368	1480206692	94296	30833	144
802499192237080576	1480165691	202575	95721	21
801805564577808385	1480000318	134680	29925	140
801629061831331840	1479958236	180565	47066	76
801610648010575872	1479953846	162818	47151	140
801219908910469120	1479860686	128840	26848	143
801110690387857408	1479834647	136245	26287	140
801087976889520128	1479829231	32689	6989	76
801057586162319360	1479821986	36643	10286	81
801057215226544128	1479821897	30137	8427	111
801029194906038272	1479815217	78217	16600	140
801026635579424768	1479814606	47964	11570	133
801025256487940096	1479814278	37514	9167	133
801021596228091905	1479813405	66117	16856	140
800887087780294656	1479781336	63627	21464	134
800885097775955974	1479780861	76872	18412	140
800850810490023937	1479772686	98818	40459	88
800339165829283840	1479650701	53957	11209	139
800332639844659201	1479649145	79875	21054	138
800329364986626048	1479648364	66783	15524	140
800303776615854080	1479642263	66019	13608	139
800298286204723200	1479640954	101068	24661	140
799974635274194947	1479563790	145419	42416	140
799972624713420804	1479563311	118691	32837	140
799970371705380864	1479562774	60405	12594	139
799969130237542400	1479562478	87818	15815	135
799742847310319616	1479508527	118056	25784	112
799435824622252032	1479435328	114383	28436	136
799432403727028224	1479434512	161392	47655	140
799232214793760768	1479386783	93386	20607	124
798864532433211392	1479299121	87113	23305	140
798862483255652352	1479298632	85548	24869	139
798861300453539840	1479298350	74763	20167	131
798850338384023552	1479295737	97866	32316	109
798721142525665280	1479264934	115854	26816	135
798521053551140864	1479217229	123728	37682	140
798519600413601792	1479216883	173596	47832	140
797873313561198593	1479062796	109335	22710	139
797839801735114752	1479054806	75551	15902	81
797832229800050688	1479053001	90086	28356	135
797823553244712960	1479050932	121101	21932	135
797822192931262470	1479050608	104172	17511	97
797812630312382464	1479048328	107257	14911	60
797812048805695488	1479048189	83815	21336	128
797805407179866112	1479046606	122645	33740	135
797455295928791040	1478963133	195367	51658	106
797098212599496704	1478877997	163978	45573	123
797069763801387008	1478871215	172803	32217	129
797034721075228672	1478862860	215145	53701	136
796900183955095552	1478830784	224046	66933	138
796897928048766976	1478830246	187186	36470	130
796797436752707585	1478806287	164798	44210	99
796315640307060738	1478691418	616356	212473	140
796182637622816768	1478659707	185472	43824	81
796164216294084608	1478655315	0	17125	140
796130340180029441	1478647239	0	19527	140
796130213826621440	1478647209	0	11696	140
796126077647196160	1478646222	62915	24535	73
796102830352465921	1478640680	113377	34535	131
796102093727793152	1478640504	45589	20757	97
796099494442057728	1478639884	121740	23817	112
796055597594578944	1478629419	59265	24314	60
796050609254395905	1478628229	60151	23118	139
796029413318082560	1478623176	64920	28477	139
795954831718498305	1478605394	559713	332653	34
795879172795203584	1478587356	52711	16896	138
795845594032013312	1478579350	0	10394	92
795845126744604673	1478579238	0	6821	133
795834203430645760	1478576634	31260	8897	135
795782371895349250	1478564277	42685	12905	78
795781945607278592	1478564175	35580	13515	139
795779987152523264	1478563708	28497	8847	140
795770006306861057	1478561328	30260	9917	128
795753162623815680	1478557313	35537	12086	145
795741975022604293	1478554645	35946	15487	123
795741423756840960	1478554514	23167	9286	86
795740720388866048	1478554346	17380	6971	35
795733366842806272	1478552593	30042	10521	140
795710386855088129	1478547114	25473	8215	34
795709959245856768	1478547012	39684	14151	135
795674761309417472	1478538620	34969	13609	135
795515037632921601	1478500539	32678	12284	135
795479521520717825	1478492071	46926	18112	133
795443728282505216	1478483538	38001	15296	140
795417907476000768	1478477381	35937	14682	143
795411058357837825	1478475748	24596	9339	126
795402627701964800	1478473738	26408	9926	135
795346759119736832	1478460418	25832	9021	98
795327323016953857	1478455784	0	8277	70
795311315304714242	1478451968	18705	8322	97
795145824586137600	1478412512	30829	10771	138
795120273070686208	1478406420	0	5224	142
795084117192810496	1478397800	45492	18128	135
795058179168055296	1478391616	17169	4629	77
795057936565313536	1478391558	17790	6799	140
795019500345233408	1478382394	21234	10592	39
795017781423067136	1478381984	15940	7921	83
795017350688935936	1478381881	20648	12331	108
795014711716757504	1478381252	20364	6648	112
794996097370427392	1478376814	31292	10782	139
794994280829952000	1478376381	22735	8047	133
794943632176451584	1478364305	15947	5694	140
794895332941381633	1478352790	111675	56733	25
794734211559292928	1478314376	27446	10078	148
794690094594740224	1478303857	16188	5338	80
794688416663437312	1478303457	19080	6528	117
794683513853382656	1478302288	63172	33142	138
794679364289986560	1478301299	24664	9424	139
794638650382368768	1478291592	13155	3684	57
794617042888491008	1478286440	99077	40216	136
794614251709169664	1478285775	25324	16806	128
794611850499489793	1478285202	20119	7304	144
794577092453212160	1478276916	15303	7805	82
794576519955939328	1478276779	0	11869	144
794574267878928384	1478276242	14421	7312	78
794562979652128772	1478273551	12498	4074	124
794367345359732740	1478226908	30787	11632	140
794320826237644805	1478215817	0	15753	144
794290058685661184	1478208481	18016	6294	134
794281898570825728	1478206536	35096	19301	58
794281211963338752	1478206372	32169	12026	140
794259252613414915	1478201137	53979	16514	138
794197242471124992	1478186352	71533	29150	144
794155725152980992	1478176454	44522	15146	138
794154017983238145	1478176047	44680	11771	131
794025263604625409	1478145349	27974	10802	112
794022452233781248	1478144679	0	9415	140
793959470585913345	1478129663	35963	17372	53
793928267250171904	1478122224	44093	16106	140
793892802040041472	1478113768	46740	25852	118
793890059510505472	1478113114	18481	9767	128
793889694064967680	1478113027	21072	10910	136
793864122987323393	1478106930	32080	12127	140
793824247168765952	1478097423	84745	29391	139
793804514583252992	1478092719	19151	7273	112
793802617428160513	1478092266	18568	7792	126
